ID,Name,Host ID,Host Name,Host Since,Host Location,Host Response Time,Host Response Rate,Host Neighbourhood,Host Listings Count,Host Total Listings Count,Neighbourhood Cleansed,City,State,Zipcode,Country Code,Country,Latitude,Longitude,Property Type,Room Type,Accommodates,Bathrooms,Bedrooms,Beds,Bed Type,Price,Weekly Price,Monthly Price,Security Deposit,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Availability 30,Availability 60,Availability 90,Availability 365,Number of Reviews,First Review,Last Review,Review Scores Rating,Review Scores Accuracy,Review Scores Cleanliness,Review Scores Checkin,Review Scores Communication,Review Scores Location,Review Scores Value,License,Cancellation Policy,Calculated host listings count,Reviews per Month,Geolocation,Features
11332595,"""Mambo House"" Private 3/2 NOLA Home",59304467,The Jouandot Enterprises,18-02-2016,"New Orleans, Louisiana, United States",within an hour,100,Lower Garden District,2,2,St. Thomas Dev,New Orleans,LA,70130,US,United States,29.9312893,-90.07317211,House,Entire home/apt,10,2,3,4,Real Bed,165,,,350,100,6,25,2,1125,18,40,66,330,54,15-03-2016,29-05-2017,98,10,10,10,10,10,10,License #17STR-04629,moderate,2,3.64,"29.931289297, -90.0731721132","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
15483888,FREE Parking! PRIVATE Entrance! GREAT LOCATION!!,97034779,Dan,27-09-2016,US,within an hour,100,Lakeview,1,1,Lakeview,New Orleans,LA,70124,US,United States,30.00823333,-90.11429338,House,Entire home/apt,6,2,3,3,Real Bed,195,,,250,125,5,25,1,1125,30,60,90,365,11,30-10-2016,29-05-2017,98,10,10,10,10,10,10,17STR-03990,strict,1,1.53,"30.0082333277, -90.1142933792","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
18810659,3 story home by City Park,124443028,Jessica,05-04-2017,"New Orleans, Louisiana, United States",within an hour,100,Lakeview,3,3,Lakeview,New Orleans,LA,70124,US,United States,30.00693999,-90.11362829,House,Entire home/apt,12,3.5,4,5,Real Bed,216,,,0,99,9,20,1,7,4,17,47,137,0,,,,,,,,,,city registration pending,strict,3,,"30.0069399924, -90.1136282886","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
857111,2 Rm Historic House off Magazine,564637,Anthony,07-05-2011,"Los Angeles, California, United States",within an hour,100,Irish Channel,4,4,Irish Channel,New Orleans,LA,70130,US,United States,29.92394039,-90.07987299,Apartment,Entire home/apt,5,1,2,2,Real Bed,97,,,300,75,4,50,3,90,10,39,69,72,130,14-01-2013,30-04-2017,89,9,9,9,9,9,9,City registration pending,strict,4,2.44,"29.9239403852, -90.0798729904","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
13815786,City Park adjacent home w/parking,81359883,Jacqueline,02-07-2016,"New Orleans, Louisiana, United States",,,,1,1,Navarre,New Orleans,LA,70124,US,United States,29.99320095,-90.10359988,House,Private room,4,1,1,1,Real Bed,60,,,,,1,0,1,2,0,0,0,0,1,18-08-2016,18-08-2016,,,,,,,,,flexible,1,0.1,"29.9932009497, -90.1035998849","Host Has Profile Pic,Host Identity Verified,Requires License"
18840857,Charming 3 story home NEW ORLEANS,124443028,Jessica,05-04-2017,"New Orleans, Louisiana, United States",within an hour,100,Lakeview,3,3,Lakeview,New Orleans,LA,70124,US,United States,30.00703596,-90.1148404,House,Private room,7,2.5,2,3,Real Bed,95,,,,75,6,25,1,5,10,25,55,145,0,,,,,,,,,,city registration pending,strict,3,,"30.0070359591, -90.1148404043","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
7229474,The Lighthouse Apartment,30879838,Stephen,08-04-2015,"New Orleans, Louisiana, United States",within a day,100,Gentilly District,2,2,Lake Terrace & Oaks,New Orleans,LA,70148,US,United States,30.02460158,-90.06749653,Apartment,Entire home/apt,8,2,2,2,Real Bed,125,775,,,25,1,0,2,1125,30,60,90,358,0,,,,,,,,,,,strict,2,,"30.0246015779, -90.0674965271","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
877395,Short term Superbowl rental,4635938,Adam,08-01-2013,"New Orleans, Louisiana, United States",,,Irish Channel,1,1,Irish Channel,New Orleans,LA,70115,US,United States,29.92164998,-90.08177873,House,Entire home/apt,6,1,2,2,Real Bed,,,,,,1,0,3,5,30,60,90,365,0,,,,,,,,,,,flexible,1,,"29.9216499777, -90.0817787279","Host Has Profile Pic,Is Location Exact,Requires License"
1186700,FQ/Marigny Creole Cottage Beauty - Great Location!,4710746,Sara,15-01-2013,"New Orleans, Louisiana, United States",within a day,100,Marigny/Bywater,3,3,Marigny,New Orleans,LA,70116,US,United States,29.96640519,-90.05989401,House,Entire home/apt,14,3,5,8,Real Bed,600,,,,150,10,50,1,1125,23,45,75,343,73,06-04-2015,27-03-2017,98,10,10,10,10,9,10,17STR-10395,strict,3,2.78,"29.9664051914, -90.0598940058","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5271235,Chateau D' Marigny Triangle,13902616,Jeremy,04-04-2014,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,2,2,Marigny,New Orleans,LA,70116,US,United States,29.96769523,-90.06131985,House,Entire home/apt,4,1,2,3,Real Bed,135,,,,50,2,10,2,1125,11,33,59,322,116,23-03-2015,30-05-2017,99,10,10,10,10,10,10,City registration pending,strict,2,4.33,"29.9676952255, -90.061319852","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5261729,1930's Mid City Streetcar,24090480,Trishell,23-11-2014,"New Orleans, Louisiana, United States",within an hour,100,Mid City,3,3,Mid-City,New Orleans,LA,70119,US,United States,29.97016151,-90.09043326,House,Private room,1,2,1,1,Real Bed,79,,,,11,1,0,3,8,8,36,66,67,115,21-08-2015,28-05-2017,95,10,9,10,10,10,10,17STR-09727,moderate,3,5.29,"29.970161509, -90.0904332633","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
89173,Marginy BnoB in the Frenchman Area!,486093,Virginia,05-04-2011,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,3,3,Marigny,New Orleans,LA,70116,US,United States,29.96415436,-90.05990569,Apartment,Entire home/apt,2,1,1,2,Real Bed,130,900,2500,,,2,25,3,30,13,41,71,301,236,31-05-2011,15-05-2017,99,10,10,10,10,10,10,17STR-06520,strict,3,3.23,"29.9641543628, -90.0599056859","Host Is Superhost,Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
16336890,Private room on Frenchmen street,2511214,Chris,31-05-2012,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,3,3,Marigny,New Orleans,LA,70116,US,United States,29.96224354,-90.05721075,Apartment,Private room,2,1,1,1,Real Bed,61,,,200,30,1,0,1,1125,2,20,42,43,33,05-01-2017,18-05-2017,98,10,10,10,10,10,10,City registration pending,strict,3,6.64,"29.962243542, -90.0572107505","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
13623341,Mid City 3 BR Close to Canal Street,63552262,Jamie,18-03-2016,"Indianapolis, Indiana, United States",within a few hours,100,Mid City,1,1,Mid-City,New Orleans,LA,70119,US,United States,29.96623631,-90.09356734,House,Entire home/apt,8,2,4,5,Real Bed,275,,,200,150,1,0,2,1125,16,39,69,159,11,17-10-2016,15-05-2017,96,10,10,10,10,10,10,17STR-07387,flexible,1,1.44,"29.9662363134, -90.0935673414","Host Is Superhost,Host Has Profile Pic,Is Location Exact,Requires License"
12455219,Historic Esplanade Ave Luxury Apartment +balcony,52599368,Colby,28-12-2015,"Baton Rouge, Louisiana, United States",within an hour,100,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70116,US,United States,29.96757947,-90.0641053,Apartment,Entire home/apt,4,1,1,2,Real Bed,159,,,,30,2,10,2,1125,22,39,51,93,20,04-05-2016,07-05-2017,97,10,10,10,10,10,10,City registration pending,strict,1,1.52,"29.9675794678, -90.0641053004","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
8667798,The 7th Ward Hippie Haven,45392584,Terri,29-09-2015,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70116,US,United States,29.97208104,-90.07107765,Apartment,Entire home/apt,4,1,1,2,Real Bed,125,,3500,,30,4,0,2,1125,0,0,0,146,22,22-10-2015,09-05-2017,99,10,10,10,10,10,10,,moderate,1,1.12,"29.9720810378, -90.0710776509","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
9530469,Studio near Frenchmen Street,12458123,Isobel,21-02-2014,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,3,3,Seventh Ward,New Orleans,LA,70116,US,United States,29.96941105,-90.06015128,Apartment,Entire home/apt,2,1,1,1,Real Bed,65,393,1386,,40,1,0,1,30,7,19,40,298,88,07-12-2015,18-05-2017,84,9,8,9,9,8,9,City registration pending,moderate,3,4.85,"29.9694110544, -90.0601512835","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
11413315,Airyn Monet Guest House,59923900,Airyn,22-02-2016,"New Orleans, Louisiana, United States",within a day,100,Milan,1,1,Milan,New Orleans,LA,70115,US,United States,29.92834017,-90.09937785,House,Entire home/apt,12,2.5,6,10,Real Bed,,,,500,,1,0,2,5,22,52,82,341,22,16-03-2016,14-05-2017,100,10,10,10,10,10,9,150020,strict,1,1.49,"29.9283401706, -90.0993778549","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5006940,Charming Studio on Streetcar Line,4393001,Tessa,12-12-2012,"New Orleans, Louisiana, United States",within a day,100,Mid City,2,2,Mid-City,New Orleans,LA,70119,US,United States,29.97361071,-90.09784209,Apartment,Entire home/apt,2,1,0,1,Real Bed,115,700,,200,50,2,25,2,93,0,0,5,219,12,09-07-2015,02-04-2017,95,10,10,10,10,10,9,City registration pending,moderate,2,0.52,"29.9736107104, -90.097842095","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
4993309,Chic & Modern in Uptown NOLA,8708026,Isabel,08-09-2013,"New Orleans, Louisiana, United States",within a day,75,Fontainebleau,1,1,Marlyville - Fontainbleau,New Orleans,LA,70125,US,United States,29.95566924,-90.11257449,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,120,900,3600,,50,4,35,2,1125,10,39,64,289,18,18-02-2015,10-03-2017,100,10,10,10,10,9,10,,flexible,1,0.65,"29.9556692377, -90.1125744894","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
4652558,Elegant bright Victorian home,1691404,Dawn,02-02-2012,"San Francisco, California, United States",,,,1,1,Mid-City,New Orleans,LA,70119,US,United States,29.97739288,-90.10232276,House,Entire home/apt,5,2,2,2,Real Bed,200,,,500,150,4,30,3,1125,0,0,0,0,0,,,,,,,,,,,moderate,1,,"29.9773928812, -90.10232276","Host Has Profile Pic,Host Identity Verified,Requires License"
8558110,Comfort & Convenience - Townhouse 2,23621291,Ravi,11-11-2014,US,within a day,100,Milan,6,6,Milan,New Orleans,LA,70115,US,United States,29.93095204,-90.09972503,Townhouse,Entire home/apt,10,2.5,4,5,Real Bed,425,,,,,1,0,3,1125,27,57,87,362,13,03-11-2015,22-05-2017,98,10,10,10,10,10,10,City registration pending - reference code: CVXTT3,strict,5,0.67,"29.9309520448, -90.0997250312","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
12149753,Large Marigny Greek Revival Near French Quarter,12793956,Franz,04-03-2014,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,2,2,Marigny,New Orleans,LA,70117,US,United States,29.96508325,-90.05138445,House,Entire home/apt,10,3.5,4,9,Real Bed,600,,,750,200,4,0,3,1125,10,22,49,153,39,08-05-2016,29-05-2017,100,10,10,10,10,10,10,17STR-05254,strict,1,2.99,"29.9650832484, -90.0513844543","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
6992024,Cheap Bed to Lay Your Head,36657688,Shari,24-06-2015,"New Orleans, Louisiana, United States",within an hour,100,St. Claude/St. Roch,1,1,St. Claude,New Orleans,LA,70117,US,United States,29.96742188,-90.04058224,House,Private room,2,1,1,1,Real Bed,42,200,600,100,,2,20,1,1125,13,34,64,321,82,31-10-2015,24-05-2017,95,10,10,10,10,9,10,17str-05929,strict,1,4.23,"29.9674218769, -90.0405822444","Host Is Superhost,Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
10710811,Awesome Spot New Orleans,2179009,We Are Leah & Scott,19-04-2012,"New Orleans, Louisiana, United States",within an hour,100,Lower Garden District,4,4,Treme - Lafitte,New Orleans,LA,70119,US,United States,29.97067934,-90.07513094,House,Entire home/apt,2,1,0,1,Real Bed,90,,,150,35,1,0,2,14,23,53,83,127,69,31-01-2016,29-05-2017,97,10,10,10,10,10,10,City registration pending,strict,3,4.23,"29.9706793444, -90.0751309433","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
701364,Sky Loft Bywater-Marigny 85 a day,2671376,Ruby,18-06-2012,"New Orleans, Louisiana, United States",within a few hours,91,St. Claude/St. Roch,3,3,St. Claude,New Orleans,LA,70117,US,United States,29.97022395,-90.04966282,Apartment,Entire home/apt,4,1,2,2,Real Bed,95,,,200,,2,20,2,365,28,58,88,174,124,12-11-2012,15-05-2017,95,10,9,10,10,9,9,17STR-09684,strict,3,2.24,"29.9702239535, -90.0496628192","Host Is Superhost,Host Has Profile Pic,Is Location Exact,Requires License,Require Guest Profile Picture,Require Guest Phone Verification"
5059616,Cozy/Modern 2BD House in Marigny,8659666,Kirby,05-09-2013,"New Orleans, Louisiana, United States",within an hour,100,St. Claude/St. Roch,1,1,St. Claude,New Orleans,LA,70117,US,United States,29.97106987,-90.04965723,House,Entire home/apt,5,1,2,2,Real Bed,95,805,,95,45,2,15,1,1125,0,0,0,93,133,25-01-2015,02-05-2017,95,10,10,10,10,8,10,,moderate,1,4.64,"29.9710698663, -90.0496572287","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
15162881,Steps From Bywater (2 BR),4368094,Jim,10-12-2012,"New Orleans, Louisiana, United States",within a few hours,80,St. Claude/St. Roch,3,3,St. Claude,New Orleans,LA,70117,US,United States,29.96893986,-90.03491652,House,Private room,4,1,2,2,Real Bed,60,,,100,100,1,0,3,1125,0,0,0,0,0,,,,,,,,,,,strict,3,,"29.9689398638, -90.0349165241","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
17804248,Quarter View Suite BRAND NEW !!!!',68388097,Andr̩,22-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,6,6,St. Claude,New Orleans,LA,70117,US,United States,29.96515962,-90.04307756,Apartment,Entire home/apt,4,2,2,2,Real Bed,200,,,150,75,2,35,3,1125,28,55,85,175,3,30-03-2017,10-05-2017,100,9,10,10,10,10,10,17STR-08508,moderate,5,1.38,"29.9651596155, -90.0430775591","Host Has Profile Pic,Is Location Exact,Requires License"
17663574,Beautiful Home (Musicians' Village/Bywater),867289,Debbie,25-07-2011,"New Orleans, Louisiana, United States",within an hour,100,St. Claude/St. Roch,1,1,St. Claude,New Orleans,LA,70117,US,United States,29.97472937,-90.03625037,House,Private room,4,1,1,2,Real Bed,70,,,,8,2,15,1,1125,9,37,67,157,1,22-05-2017,22-05-2017,100,10,10,10,10,6,10,City registration pending,moderate,1,1,"29.9747293683, -90.036250373","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
18285227,Crescent Park Suite,68388097,Andr̩,22-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Marigny/Bywater,6,6,St. Claude,New Orleans,LA,70117,US,United States,29.96486708,-90.04224785,Apartment,Entire home/apt,4,2,2,2,Real Bed,250,,,150,75,1,0,3,1125,23,53,83,355,0,,,,,,,,,,17STR-08517,flexible,5,,"29.9648670767, -90.0422478479","Host Has Profile Pic,Is Location Exact,Requires License"
15344945,Charming Room in the Bywater (shotgun),35706715,Christophe,13-06-2015,"New Orleans, Louisiana, United States",within a day,80,Marigny/Bywater,2,2,St. Claude,New Orleans,LA,70117,US,United States,29.9661554,-90.04193043,House,Private room,2,1,1,1,Real Bed,70,,,,,1,0,1,1125,26,54,84,174,3,25-11-2016,15-03-2017,93,9,10,10,10,9,9,,moderate,2,0.47,"29.9661554042, -90.0419304273","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
9732315,Walk to Jazzfest! Awesome house!,1978521,Becca,20-03-2012,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,2,2,Seventh Ward,New Orleans,LA,70119,US,United States,29.97347571,-90.07218375,House,Entire home/apt,8,3,4,3,Real Bed,250,,,500,90,6,50,2,1125,0,0,0,4,14,13-03-2016,08-05-2017,100,10,10,10,10,9,10,,strict,2,0.94,"29.9734757075, -90.0721837537","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
16872785,Downtown Party Pad 2 - Walk to FQ! Nice COURTYARD!,19859194,Jay,11-08-2014,"New Orleans, Louisiana, United States",within an hour,99,Treme,22,22,Seventh Ward,New Orleans,LA,70116,US,United States,29.97091807,-90.06396019,House,Entire home/apt,16,2,4,11,Real Bed,300,,,500,100,4,75,1,1125,26,55,85,360,0,,,,,,,,,,,strict,22,,"29.9709180725, -90.0639601901","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
5315866,Charming House 1 block to streetcar,27536553,Joanne,10-02-2015,"New Orleans, Louisiana, United States",within an hour,100,Milan,2,2,Milan,New Orleans,LA,70115,US,United States,29.92911899,-90.0952406,House,Entire home/apt,4,1,1,2,Real Bed,250,,,250,60,4,50,1,1125,29,59,89,358,23,16-02-2015,07-05-2017,97,10,10,10,10,10,9,17STR-07068,moderate,2,0.82,"29.9291189889, -90.0952405999","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
21756,Charming house near City Park,83103,Joel,19-02-2010,"Baton Rouge, Louisiana, United States",within an hour,100,Mid City,1,1,Mid-City,New Orleans,LA,70119,US,United States,29.98031323,-90.10032126,House,Entire home/apt,2,1,1,1,Real Bed,110,700,1500,100,50,2,50,2,31,0,0,0,92,77,25-06-2010,19-04-2017,97,10,10,10,10,10,10,,strict,1,0.91,"29.9803132279, -90.1003212581","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
5862231,Great Marigny apartment private 2BR,30436946,Travis,01-04-2015,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70116,US,United States,29.96861533,-90.06104248,Apartment,Entire home/apt,6,1,2,3,Real Bed,125,800,2800,100,45,4,25,3,30,6,16,46,312,58,29-06-2015,22-05-2017,95,10,10,10,10,9,10,17STR-03669,strict,1,2.47,"29.9686153293, -90.0610424839","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
11395195,Cozy/Convenient/Close to Quarter!,31618472,Megan,20-04-2015,"New Orleans, Louisiana, United States",,,Seventh Ward,1,1,Seventh Ward,New Orleans,LA,70119,US,United States,29.97570826,-90.07217919,House,Entire home/apt,6,1,3,3,Real Bed,175,850,3000,,100,6,50,3,1125,0,30,60,150,12,27-03-2016,20-02-2017,93,9,9,10,10,9,9,,strict,1,0.83,"29.975708256, -90.0721791918","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
15956909,Esplanade Bungalow,6423548,Brandon,16-05-2013,"New Orleans, Louisiana, United States",within an hour,100,,1,1,Seventh Ward,New Orleans,LA,70119,US,United States,29.97642997,-90.07742189,Apartment,Entire home/apt,4,2,2,2,Real Bed,100,,,200,50,1,0,3,1125,16,46,76,343,19,27-11-2016,23-05-2017,100,10,10,10,10,9,10,17STR-07115,strict,1,3.03,"29.9764299672, -90.0774218914","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Requires License"
10592760,New York Studio 10 min to F. Qrt #2,4234133,Jd,24-11-2012,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,100,,4,4,Seventh Ward,New Orleans,LA,70116,US,United States,29.96897733,-90.06773604,House,Entire home/apt,4,1,1,2,Real Bed,98,,,,70,2,15,1,1125,24,53,83,266,50,25-01-2016,29-05-2017,91,10,10,10,10,9,9,17STR-11454,strict,4,3.03,"29.9689773267, -90.0677360368","Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
15056237,Heart of the Culture,94678772,Angela,11-09-2016,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,6,6,Seventh Ward,New Orleans,LA,70116,US,United States,29.97184138,-90.0650971,House,Private room,2,1,1,1,Real Bed,65,,,,5,1,0,1,1125,26,51,81,356,29,28-09-2016,21-05-2017,85,9,9,9,9,8,9,,strict,6,3.51,"29.9718413788, -90.0650971027","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
11973367,Le Petit Suite Noir,53309281,Wendy Justine,04-01-2016,"Los Angeles, California, United States",within an hour,100,Seventh Ward,5,5,Seventh Ward,New Orleans,LA,70119,US,United States,29.97514034,-90.07626715,Apartment,Entire home/apt,2,1,0,1,Real Bed,175,,,,75,1,0,1,1125,22,52,82,172,12,31-10-2016,21-05-2017,88,10,9,10,10,10,9,17STR10457,flexible,4,1.67,"29.9751403379, -90.0762671468","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
4847704,The Mid-City Jazz House & Bikes,4761426,Joseph,19-01-2013,"New Orleans, Louisiana, United States",within an hour,100,Seventh Ward,2,2,Tulane - Gravier,New Orleans,LA,70119,US,United States,29.96588558,-90.08050834,House,Entire home/apt,12,1,4,7,Real Bed,149,,,100,125,4,25,2,1125,23,45,73,159,126,31-12-2014,22-05-2017,96,10,10,10,10,9,10,City registration pending,strict,2,4.27,"29.9658855813, -90.0805083425","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
8491645,Beautiful uptown home,32577863,Jack,04-05-2015,"New Orleans, Louisiana, United States",within an hour,100,,1,1,Touro,New Orleans,LA,70115,US,United States,29.92601631,-90.09851783,House,Private room,5,1.5,2,3,Real Bed,85,,,120,40,2,55,1,1125,23,49,79,338,31,08-02-2016,28-05-2017,98,10,10,10,10,10,10,City registration pending,moderate,1,1.93,"29.9260163124, -90.098517827","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Requires License"
10494439,MARDI GRAS! Facing Uptown parades!,54098726,Randall,10-01-2016,"New Orleans, Louisiana, United States",,,Touro,1,1,Touro,New Orleans,LA,70115,US,United States,29.92589634,-90.09492078,Apartment,Entire home/apt,10,1,3,3,Real Bed,500,,,250,100,6,100,1,14,0,0,0,0,1,08-02-2016,08-02-2016,100,10,10,10,10,10,10,,strict,1,0.06,"29.9258963387, -90.0949207791","Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
12530673,Private room in perfect location,14684582,Joseph,24-04-2014,"New Orleans, Louisiana, United States",within an hour,100,,2,2,Uptown,New Orleans,LA,70115,US,United States,29.92052863,-90.10610321,House,Private room,2,1,1,1,Real Bed,50,,,500,20,2,20,1,5,21,47,53,53,72,25-05-2016,26-05-2017,99,10,10,10,10,10,10,17STR-03679,strict,2,5.78,"29.9205286256, -90.1061032127","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Requires License,Instant Bookable"
15373688,"Jazzy Studio Apartment, Fabulous Location!",25551367,Paige,03-01-2015,"New Orleans, Louisiana, United States",within an hour,100,Uptown,1,1,Uptown,New Orleans,LA,70115,US,United States,29.92059847,-90.10590356,Apartment,Entire home/apt,2,1,0,1,Real Bed,67,,,150,45,1,0,1,1125,0,0,0,0,33,10-10-2016,14-05-2017,95,10,10,10,10,10,10,,strict,1,4.19,"29.9205984722, -90.1059035645","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License"
13753621,Individually Unique II,66649386,Lizzell,10-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Treme,2,2,Tulane - Gravier,New Orleans,LA,70119,US,United States,29.96008111,-90.07886659,House,Entire home/apt,5,1.5,2,3,Real Bed,200,,,95,50,4,10,2,1125,17,47,77,352,4,03-07-2016,02-03-2017,65,7,9,9,10,8,7,,moderate,2,0.36,"29.9600811119, -90.078866588","Host Has Profile Pic,Is Location Exact,Requires License,Instant Bookable"
13316977,Bienville Gem Centrally Located!!!,10149206,Julienne,20-11-2013,"New Orleans, Louisiana, United States",within an hour,100,Tulane/Gravier,2,2,Tulane - Gravier,New Orleans,LA,70112,US,United States,29.96303626,-90.0811378,House,Entire home/apt,6,2,3,3,Real Bed,300,,,300,100,5,0,3,362,12,30,54,316,44,06-09-2016,22-05-2017,99,10,10,10,10,9,10,17STR-07058,strict,1,4.89,"29.9630362614, -90.081137802","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
17364953,New Orleans Uptown - Earthy Paradise,18489448,Giuliano,20-07-2014,"New Orleans, Louisiana, United States",within a few hours,100,Touro,1,1,Touro,New Orleans,LA,70115,US,United States,29.92146834,-90.09571134,House,Entire home/apt,4,1,1,1,Real Bed,95,,,,55,2,30,2,1125,30,60,90,90,8,01-03-2017,29-05-2017,100,10,10,10,10,10,10,,flexible,1,2.55,"29.9214683402, -90.0957113383","Host Has Profile Pic,Is Location Exact,Requires License"
18078312,Huge Property for . Walk to FQ/Streetcar (1827),66925019,Bianka,12-04-2016,"New Orleans, Louisiana, United States",within an hour,100,Central City,6,6,Tulane - Gravier,New Orleans,LA,70112,US,United States,29.96279194,-90.07656854,Apartment,Entire home/apt,6,2,2,4,Real Bed,100,,,,100,6,0,2,30,28,52,82,172,2,30-04-2017,07-05-2017,100,10,10,10,10,10,10,17STR-06955,strict,6,1.76,"29.962791938, -90.0765685387","Host Is Superhost,Host Has Profile Pic,Host Identity Verified,Is Location Exact,Requires License,Instant Bookable"
5919429,Charming guest house -6 blks to St.Charles parades,6289109,Kathy,08-05-2013,"New Orleans, Louisiana, United States",within a few hours,100,Touro,1,1,Touro,New Orleans,LA,70115,US,United States,29.92322522,-90.09373323,Apartment,Entire home/apt,2,1,1,1,Real Bed,155,985,1850,,,1,0,3,180,0,0,26,243,19,09-07-2015,22-05-2017,99,10,10,10,10,10,10,City registration pending,flexible,1,0.82,"29.9232252225, -90.0937332343","Host Has Profile Pic,Is Location Exact,Requires License"
12903930,Charmingly Historic 2BR New Orleans Condo w/WiFi,48618586,Evolve Vacation Rental,09-11-2015,"Denver, Colorado, United States",within a few hours,100,Nanakuli/Maili,689,689,French Quarter,New Orleans,LA,70116,US,United States,29.96326628,-90.06198114,Condominium,Entire home/apt,4,2,2,2,Real Bed,275,,,,149,1,0,2,29,0,0,0,0,0,,,,,,,,,,B34E66,strict,7,,"29.9632662816, -90.0619811416","Host Has Profile Pic,Is Location Exact,Requires License"
11649878,Casual Uptown Studio Space,40438696,Pat,03-08-2015,"New Orleans, Louisiana, United States",within a few hours,100,,1,1,Uptown,New Orleans,LA,70115,US,United States,29.92171077,-90.11333717,House,Private room,2,1,1,2,Real Bed,60,,,,,1,10,2,1125,19,44,71,299,53,17-03-2016,27-05-2017,94,10,10,10,10,10,10,17STR03924,flexible,1,3.59,"29.9217107695, -90.1133371653","Host Has Profile Pic,Requires License"
